"","year","site","transect","plantID","h_apical","h_apical.next","stem_width","aliveJune","surv","fec.flower","N_pods","per.leaves.dam","herb_avg","seedling","munched","log_herb_avg"
"3013","2014","PWR","81","8133",48.5,NA,5.7,1,0,0,NA,NA,NA,0,NA,NA
"3014","2014","PWR","81","8134",39.7,NA,5.5,1,0,0,NA,NA,NA,0,NA,NA
"3015","2014","PWR","82","8201",NA,NA,NA,0,0,NA,NA,NA,0.0476190476190476,NA,1,-1.91312032623232
"3016","2014","PWR","82","8202",96,98.7,12.1,1,1,1,0,NA,0.260869565217391,0,1,-1.0192387011266
"3017","2014","PWR","82","8203",35.9,NA,5.8,1,0,0,NA,NA,1.25,0,1,0.300104592450338
"3018","2014","PWR","82","8204",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3019","2014","PWR","82","8205",76.8,NA,10.2,1,0,0,NA,NA,0.115384615384615,0,1,-1.53532994028038
"3020","2014","PWR","82","8206",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3021","2014","PWR","82","8207",24.6,NA,5.7,1,0,1,NA,NA,0.428571428571429,0,1,-0.637577329405134
"3022","2014","PWR","82","8208",51.4,NA,8.3,1,0,0,NA,NA,0.166666666666667,0,1,-1.32175583998232
"3023","2014","PWR","82","8209",63.5,68.9,9.1,1,1,1,1,NA,0.181818181818182,0,1,-1.26649316130727
"3024","2014","PWR","82","8210",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3025","2014","PWR","82","8211",20,NA,5.4,1,0,0,NA,NA,NA,0,NA,NA
"3026","2014","PWR","82","8213",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3027","2014","PWR","82","8214",62.7,NA,8.3,1,0,0,NA,NA,0.277777777777778,0,1,-0.973449145714103
"3028","2014","PWR","82","8215",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3029","2014","PWR","82","8216",84.2,88.1,12.1,1,1,1,0,NA,0.217391304347826,0,1,-1.1476198677748
"3030","2014","PWR","82","8217",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3031","2014","PWR","82","8218",NA,105.4,NA,0,1,1,0,NA,NA,NA,NA,NA
"3032","2014","PWR","82","8219",35.7,NA,5.8,1,0,0,NA,NA,0.0833333333333333,0,1,-1.69644928942373
"3033","2014","PWR","82","8220",81,NA,14.2,1,0,1,NA,NA,0.238095238095238,0,1,-1.08442765367615
"3034","2014","PWR","82","8221",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3035","2014","PWR","82","8222",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3036","2014","PWR","82","8223",48.6,NA,8.1,1,0,0,NA,NA,0.285714285714286,0,1,-0.952658376045029
"3037","2014","PWR","82","8224",81.1,83.6,13.4,1,1,1,1,NA,0,0,0,-2.30258509299405
"3038","2014","PWR","82","8226",48,NA,9.2,1,0,0,NA,NA,0.4375,0,1,-0.620826518980319
"3039","2014","PWR","82","8227",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3040","2014","PWR","82","8228",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3041","2014","PWR","82","8229",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3042","2014","PWR","82","8230",56.6,NA,7.4,1,0,0,NA,NA,0.25,0,1,-1.04982212449868
"3043","2014","PWR","82","8231",NA,NA,NA,0,0,NA,NA,NA,0,NA,0,-2.30258509299405
"3044","2014","PWR","82","8232",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3045","2014","PWR","83","8276",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3046","2014","PWR","83","8301",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3047","2014","PWR","83","8302",58.2,NA,5.5,1,0,0,NA,NA,NA,0,NA,NA
"3048","2014","PWR","83","8304",NA,NA,NA,0,0,NA,NA,NA,0.24,NA,1,-1.07880966137193
"3049","2014","PWR","83","8305",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3050","2014","PWR","83","8306",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3051","2014","PWR","83","8307",85.8,NA,9.4,1,0,0,NA,NA,NA,0,NA,NA
"3052","2014","PWR","83","8308",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3053","2014","PWR","83","8309",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3054","2014","PWR","83","8310",110.9,110.5,10.8,1,1,1,3,NA,0.142857142857143,0,1,-1.41528189799314
"3055","2014","PWR","83","8311",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3056","2014","PWR","83","8312",88.2,NA,9.5,1,0,1,NA,NA,0.0454545454545455,0,1,-1.92789164355263
"3057","2014","PWR","83","8313",121.4,127,12.1,1,1,1,2,NA,0.375,0,1,-0.744440474947496
"3058","2014","PWR","83","8316",91,92.5,7.9,1,1,1,0,NA,0.473684210526316,0,1,-0.555676189931342
"3059","2014","PWR","83","8317",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3060","2014","PWR","83","8318",67.3,NA,9.1,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3061","2014","PWR","83","8320",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3062","2014","PWR","83","8321",95.3,NA,10.6,1,0,1,NA,NA,0.0384615384615385,0,1,-1.97716269255942
"3063","2014","PWR","83","8323",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3064","2014","PWR","83","8324",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3065","2014","PWR","83","8326",71.9,NA,7.2,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3066","2014","PWR","83","8327",127.5,109.5,13,1,1,1,0,NA,0.277777777777778,0,1,-0.973449145714103
"3067","2014","PWR","83","8327",127.5,109.5,13,1,1,1,0,NA,0.277777777777778,0,1,-0.973449145714103
"3068","2014","PWR","83","8328",94,99.2,9,1,1,1,0,NA,0.15,0,1,-1.38629436111989
"3069","2014","PWR","83","8329",74.4,NA,6.6,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3070","2014","PWR","83","8330",116,NA,13.5,1,0,1,NA,NA,0.2,0,1,-1.20397280432594
"3071","2014","PWR","83","8330",116,NA,13.5,1,0,1,NA,NA,0.2,0,1,-1.20397280432594
"3072","2014","PWR","83","8331",130.1,145,14.1,1,1,1,4,NA,0.0869565217391304,0,1,-1.67687919322963
"3073","2014","PWR","83","8332",122.5,NA,10.4,1,0,1,NA,NA,0.2,0,1,-1.20397280432594
"3074","2014","PWR","83","8333",126,123,14.3,1,1,1,1,NA,0.0476190476190476,0,1,-1.91312032623232
"3075","2014","PWR","83","8334",112.8,NA,9.5,1,0,1,NA,NA,0.153846153846154,0,1,-1.3710268889891
"3076","2014","PWR","83","8335",95,NA,12,1,1,1,1,NA,0.35,0,1,-0.798507696217772
"3077","2014","PWR","83","8336",112.9,109.9,11.4,1,1,1,1,NA,0,0,0,-2.30258509299405
"3078","2014","PWR","83","8337",118,NA,11.5,1,0,1,NA,NA,0.227272727272727,0,1,-1.11696142733631
"3079","2014","PWR","83","8338",NA,114.5,NA,0,1,1,5,NA,NA,NA,NA,NA
"3080","2014","PWR","83","8339",81.3,NA,7.7,1,0,0,NA,NA,0.117647058823529,0,1,-1.52488052440604
"3081","2014","PWR","83","8340",109.8,NA,11.6,1,0,1,NA,NA,0.461538461538462,0,1,-0.57707500930719
"3082","2014","PWR","83","8341",118.5,123.5,11.1,1,1,1,2,NA,0.16,0,1,-1.34707364796661
"3083","2014","PWR","83","8342",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3084","2014","PWR","83","8343",111.7,116.6,9.2,1,1,1,1,NA,0.15,0,1,-1.38629436111989
"3085","2014","PWR","83","8344",121.4,NA,10.6,1,0,1,NA,NA,0.222222222222222,0,1,-1.13251384034379
"3086","2014","PWR","83","8345",115,115,8.7,1,1,1,1,NA,0.181818181818182,0,1,-1.26649316130727
"3087","2014","PWR","83","8346",124,120.3,10.3,1,1,1,1,NA,0.2,0,1,-1.20397280432594
"3088","2014","PWR","83","8348",106,NA,8.5,1,0,0,NA,NA,0.0909090909090909,0,1,-1.65595792806899
"3089","2014","PWR","83","8349",100,NA,9,1,0,0,NA,NA,0.24,0,1,-1.07880966137193
"3090","2014","PWR","83","8350",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3091","2014","PWR","83","8351",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3092","2014","PWR","83","8352",133.5,135,11.3,1,1,1,1,NA,0.227272727272727,0,1,-1.11696142733631
"3093","2014","PWR","83","8353",109.3,NA,9,1,0,1,NA,NA,NA,0,NA,NA
"3094","2014","PWR","83","8354",118.6,NA,10.8,1,0,1,NA,NA,0.333333333333333,0,1,-0.836248024200619
"3095","2014","PWR","83","8355",126.4,NA,8.8,1,0,0,NA,NA,0.0357142857142857,0,1,-1.99720344344286
"3096","2014","PWR","83","8356",124.4,127,11.2,1,1,1,2,NA,0.37037037037037,0,1,-0.754234872539784
"3097","2014","PWR","83","8358",143.4,144,11.4,1,1,1,2,NA,0.24,0,1,-1.07880966137193
"3098","2014","PWR","83","8359",114,115.9,9.5,1,1,1,1,NA,0.0555555555555556,0,1,-1.86075234071501
"3099","2014","PWR","83","8360",138.3,148,12.6,1,1,1,3,NA,0.161290322580645,0,1,-1.34212314280675
"3100","2014","PWR","83","8362",119,NA,11.5,1,0,1,NA,NA,0,0,0,-2.30258509299405
"3101","2014","PWR","83","8363",129.6,NA,11.2,1,0,1,NA,NA,NA,0,NA,NA
"3102","2014","PWR","83","8364",105.2,120.9,8,1,1,1,3,NA,0.05,0,1,-1.89711998488588
"3103","2014","PWR","83","8366",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3104","2014","PWR","83","8367",137.3,144,12.8,1,1,1,3,NA,0.423076923076923,0,1,-0.648026745279476
"3105","2014","PWR","83","8368",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3106","2014","PWR","83","8369",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3107","2014","PWR","83","8370",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3108","2014","PWR","83","8371",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3109","2014","PWR","83","8372",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3110","2014","PWR","83","8373",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3111","2014","PWR","83","8375",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3112","2014","PWR","83","8377",128,131,13,1,1,1,5,NA,0.346153846153846,0,1,-0.807091439909163
"3113","2014","PWR","81","827",NA,106.2,NA,NA,1,1,2,NA,NA,NA,NA,NA
"3114","2014","PWR","83","973",NA,126,NA,NA,1,1,1,NA,NA,NA,NA,NA
"3115","2014","PWR","83","1006",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3116","2014","PWR","83","1007",NA,111.5,NA,NA,1,1,4,NA,NA,NA,NA,NA
"3117","2014","PWR","83","1008",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3118","2014","PWR","83","1009",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3119","2014","PWR","80","8006",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3120","2014","PWR","80","8013",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3121","2014","PWR","80","8017",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3122","2014","PWR","80","8020",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3123","2014","PWR","83","8300",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3124","2014","PWR","83","8303",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3125","2014","PWR","83","8314",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3126","2014","PWR","83","8322",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3127","2014","PWR","83","8325",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3128","2014","PWR","83","8347",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3129","2014","PWR","83","8357",NA,116.5,NA,NA,1,1,5,NA,NA,NA,NA,NA
"3130","2014","PWR","83","8357",NA,116.5,NA,NA,1,1,5,NA,NA,NA,NA,NA
"3131","2014","PWR","83","8378",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"3132","2014","PWR","83","8380",NA,121.6,NA,NA,1,1,5,NA,NA,NA,NA,NA
"3133","2014","PWR","83","8380",NA,121.6,NA,NA,1,1,5,NA,NA,NA,NA,NA
"3134","2014","PWR","82","93X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3135","2014","PWR","82","93X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3136","2014","PWR","82","NEAR917",NA,78,NA,NA,1,1,0,NA,NA,NA,NA,NA
"3137","2015","PWR","83","1000",88.8,NA,15.5,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3138","2015","PWR","83","8376",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3139","2015","PWR","83","1865",101.6,NA,18,1,0,1,NA,NA,0,0,0,-2.30258509299405
"3140","2015","PWR","83","1886",108,NA,19,1,0,1,NA,NA,0.19047619047619,0,1,-1.23623366654416
"3141","2015","PWR","83","960",95.6,106.6,16.9,1,1,1,0,NA,0.166666666666667,0,1,-1.32175583998232
"3142","2015","PWR","83","1869",64.6,NA,15.6,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3143","2015","PWR","83","8323",69.8,NA,14.3,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3144","2015","PWR","83","8321",83.4,NA,16.8,1,0,0,NA,NA,0.136363636363636,0,1,-1.44238382777094
"3145","2015","PWR","83","1876",69.1,NA,16.7,1,0,0,NA,NA,0.105263157894737,0,1,-1.58346242603084
"3146","2015","PWR","83","8380",107.6,113.8,18.8,1,1,1,2,NA,0,0,0,-2.30258509299405
"3147","2015","PWR","83","988",112,121.6,21.3,1,1,1,5,NA,0,0,0,-2.30258509299405
"3148","2015","PWR","83","1879",67.2,NA,15.5,2,0,0,NA,NA,0,0,0,-2.30258509299405
"3149","2015","PWR","83","8329",44.8,NA,5.3,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3150","2015","PWR","83","964",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3151","2015","PWR","83","8331",80,NA,20.5,1,0,1,NA,NA,0,0,0,-2.30258509299405
"3152","2015","PWR","83","1878",101.6,110.9,18.8,1,1,1,1,NA,0.0476190476190476,0,1,-1.91312032623232
"3153","2015","PWR","83","968",81.9,NA,16.2,1,0,1,NA,NA,0,0,0,-2.30258509299405
"3154","2015","PWR","83","1881",86.6,NA,14.9,1,0,0,NA,NA,0.0526315789473684,0,1,-1.87972824217401
"3155","2015","PWR","83","8335",89.8,91.5,17.7,1,1,1,1,NA,0,0,0,-2.30258509299405
"3156","2015","PWR","83","1890",105.9,NA,18.3,1,0,1,NA,NA,0.181818181818182,0,1,-1.26649316130727
"3157","2015","PWR","83","8378",NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA
"3158","2015","PWR","83","1002",43.5,NA,6.5,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3159","2015","PWR","83","996",76,NA,14.5,1,0,0,NA,NA,0.111111111111111,0,1,-1.55537069116383
"3160","2015","PWR","83","995",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3161","2015","PWR","83","8370",79.6,NA,13.5,1,0,1,NA,NA,0.0833333333333333,0,1,-1.69644928942373
"3162","2015","PWR","83","8373",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3163","2015","PWR","83","8371",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3164","2015","PWR","83","8369",116.6,NA,17.2,1,0,1,NA,NA,NA,0,NA,NA
"3165","2015","PWR","83","1859",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3166","2015","PWR","83","8366",126.6,NA,19.4,1,0,1,NA,NA,0,0,0,-2.30258509299405
"3167","2015","PWR","83","8363",105.1,136,17.5,1,1,1,0,NA,0,0,0,-2.30258509299405
"3168","2015","PWR","83","1883",113.8,NA,26.6,1,0,1,NA,NA,0.0476190476190476,0,1,-1.91312032623232
"3169","2015","PWR","83","8367",126.8,NA,18.6,1,0,1,NA,NA,0,0,0,-2.30258509299405
"3170","2015","PWR","83","989",128.1,135.1,17.3,2,1,1,2,NA,0,0,0,-2.30258509299405
"3171","2015","PWR","83","992",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3172","2015","PWR","83","1887",90.5,NA,16.5,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3173","2015","PWR","83","994",108.5,NA,16.5,1,0,1,NA,NA,0,0,0,-2.30258509299405
"3174","2015","PWR","83","1873",136,139.8,19.8,1,1,1,2,NA,0.130434782608696,0,1,-1.46778739537107
"3175","2015","PWR","83","8368",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3176","2015","PWR","83","997",109.5,NA,13.9,1,0,1,NA,NA,0,0,0,-2.30258509299405
"3177","2015","PWR","83","1877",110.8,NA,18.3,1,0,1,NA,NA,0,0,0,-2.30258509299405
"3178","2015","PWR","83","998",116.5,NA,14.1,1,0,1,NA,NA,0,0,0,-2.30258509299405
"3179","2015","PWR","83","1872",120,120,17.8,1,1,1,2,NA,0.227272727272727,0,1,-1.11696142733631
"3180","2015","PWR","83","8378",NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA
"3181","2015","PWR","83","1894",101,110.6,18.2,1,1,1,0,NA,0,0,0,-2.30258509299405
"3182","2015","PWR","83","1867",121.5,125.9,20.2,1,1,1,2,NA,0.0526315789473684,0,1,-1.87972824217401
"3183","2015","PWR","83","1868",120,122.9,21,1,1,1,1,NA,0.0384615384615385,0,1,-1.97716269255942
"3184","2015","PWR","83","984",102.5,NA,17.3,2,0,1,NA,NA,0.15,0,1,-1.38629436111989
"3185","2015","PWR","83","1884",85.9,NA,19,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3186","2015","PWR","83","8353",92.9,NA,10.9,1,0,1,NA,NA,0,0,0,-2.30258509299405
"3187","2015","PWR","83","969",66.1,NA,13.5,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3188","2015","PWR","83","970",71.3,NA,13,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3189","2015","PWR","83","8355",120.3,NA,15.4,1,0,1,NA,NA,0.166666666666667,0,1,-1.32175583998232
"3190","2015","PWR","83","8357",88.5,NA,15,1,0,1,NA,NA,0,0,0,-2.30258509299405
"3191","2015","PWR","83","8339",82.7,NA,16.2,1,0,0,NA,NA,NA,0,NA,NA
"3192","2015","PWR","83","8345",112.6,122.7,19.3,1,1,1,2,NA,0,0,0,-2.30258509299405
"3193","2015","PWR","83","1901",76.2,NA,17,1,0,0,NA,NA,0.0526315789473684,0,1,-1.87972824217401
"3194","2015","PWR","83","1902",67.7,NA,16.5,1,0,0,NA,NA,0.142857142857143,0,1,-1.41528189799314
"3195","2015","PWR","83","1864",82.5,NA,14.9,1,0,0,NA,NA,0.05,0,1,-1.89711998488588
"3196","2015","PWR","83","8349",109.5,NA,20,1,0,1,NA,NA,0.0869565217391304,0,1,-1.67687919322963
"3197","2015","PWR","83","1854",42.7,NA,5,2,0,0,NA,NA,0.0833333333333333,0,1,-1.69644928942373
"3198","2015","PWR","83","8305",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3199","2015","PWR","83","1879",66.5,NA,15.5,2,0,0,NA,NA,0,0,0,-2.30258509299405
"3200","2015","PWR","83","8328",NA,NA,NA,0,0,NA,NA,NA,0.416666666666667,NA,1,-0.660357357736954
"3201","2015","PWR","83","5300",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3202","2015","PWR","83","946",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3203","2015","PWR","83","943",64.8,98.8,8.3,1,1,0,0,NA,0.0588235294117647,0,1,-1.83996157104593
"3204","2015","PWR","83","945",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3205","2015","PWR","83","8302",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3206","2015","PWR","83","8301",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3207","2015","PWR","83","8310",78.9,NA,9,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3208","2015","PWR","83","944",19.1,NA,3.2,1,0,0,NA,NA,0.285714285714286,0,1,-0.952658376045029
"3209","2015","PWR","83","947",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3210","2015","PWR","83","8304",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3211","2015","PWR","83","8306",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3212","2015","PWR","83"," 8,308.00 ",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3213","2015","PWR","83","1870",39.5,NA,5.5,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3214","2015","PWR","83","1895",41.9,NA,6.9,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3215","2015","PWR","83","1875",37.5,70,7.2,1,1,0,0,NA,0.142857142857143,0,1,-1.41528189799314
"3216","2015","PWR","83","1854",44.2,NA,5,2,0,0,NA,NA,0.0833333333333333,0,1,-1.69644928942373
"3217","2015","PWR","83","8312",72.5,NA,9.5,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3218","2015","PWR","83","1866",53.4,NA,6.1,1,0,0,NA,NA,0.153846153846154,0,1,-1.3710268889891
"3219","2015","PWR","83","949",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3220","2015","PWR","83","952",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3221","2015","PWR","83","1009",20,7.2,3,1,1,0,0,NA,0,1,0,-2.30258509299405
"3222","2015","PWR","83","8307",74.5,NA,12.2,1,0,0,NA,NA,0.208333333333333,0,1,-1.17657383013782
"3223","2015","PWR","83","948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3224","2015","PWR","83","951",49.7,NA,5.3,1,0,0,NA,NA,0.222222222222222,0,1,-1.13251384034379
"3225","2015","PWR","83","8314",76.6,NA,10.1,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3226","2015","PWR","83","950",74.9,NA,9.3,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3227","2015","PWR","83","8309",96.6,115.8,11.3,1,1,1,2,NA,0.241379310344828,0,1,-1.07476107284593
"3228","2015","PWR","83","953",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3229","2015","PWR","83","8311",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3230","2015","PWR","83","954",76.5,NA,10.8,1,0,1,NA,NA,0.0909090909090909,0,1,-1.65595792806899
"3231","2015","PWR","83","8316",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3232","2015","PWR","83","955",58.5,NA,7.7,1,0,0,NA,NA,NA,0,NA,NA
"3233","2015","PWR","83","8313",111.7,132.7,14.4,1,1,1,2,NA,0.09375,0,1,-1.64118661074868
"3234","2015","PWR","83","956",95.6,99.6,12.3,1,1,1,0,NA,0.105263157894737,0,1,-1.58346242603084
"3235","2015","PWR","83","8318",71.6,NA,9.5,1,0,0,NA,NA,NA,0,NA,NA
"3236","2015","PWR","83","957",91.9,NA,11.5,1,0,1,NA,NA,0,0,0,-2.30258509299405
"3237","2015","PWR","83","959",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3238","2015","PWR","83","958",105.7,124.1,13.6,1,1,1,1,NA,0.0952380952380952,0,1,-1.63353546401316
"3239","2015","PWR","83","1888",102.5,109.1,11.9,1,1,1,1,NA,0,0,0,-2.30258509299405
"3240","2015","PWR","83","1871",88.6,95.6,16.7,1,1,1,1,NA,0.05,0,1,-1.89711998488588
"3241","2015","PWR","83","1891",97.2,106.7,13.2,1,1,1,0,NA,0,0,0,-2.30258509299405
"3242","2015","PWR","83","961",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3243","2015","PWR","83","962",103.8,112.5,3.3,1,1,1,2,NA,0.037037037037037,0,1,-1.98750404635415
"3244","2015","PWR","83","963",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3245","2015","PWR","83","8324",87.8,95,17.2,1,1,1,2,NA,0.105263157894737,0,1,-1.58346242603084
"3246","2015","PWR","83","1882",66.4,NA,7.5,2,0,0,NA,NA,0,0,0,-2.30258509299405
"3247","2015","PWR","83","8326",65,NA,15.5,1,0,0,NA,NA,0,0,0,-2.30258509299405
"3248","2015","PWR","83","8330",63.9,NA,15.5,1,0,0,NA,NA,0.6,0,1,-0.356674943938732
"3249","2015","PWR","83","965",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3250","2015","PWR","83","8336",101,109.1,12.1,1,1,1,2,NA,0.136363636363636,0,1,-1.44238382777094
"3251","2015","PWR","83","8334",86.5,NA,9,1,0,1,NA,NA,0.222222222222222,0,1,-1.13251384034379
"3252","2015","PWR","83","8332",83.4,88.9,8.8,1,1,1,1,NA,0,0,0,-2.30258509299405
"3253","2015","PWR","83","1008",102.5,109.9,16.7,1,1,1,1,NA,0.2,0,1,-1.20397280432594
"3254","2015","PWR","83","8340",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3255","2015","PWR","83","8338",114.5,121.4,15.5,1,1,1,5,NA,0,0,0,-2.30258509299405
"3256","2015","PWR","83","966",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"3257","2015","PWR","83","1858",113.6,NA,18.5,1,0,1,NA,NA,0.05,0,1,-1.89711998488588
"3258","2015","PWR","83","8341",97.4,NA,16.3,1,0,1,NA,NA,0,0,0,-2.30258509299405
"3259","2015","PWR","83","1882",66.4,NA,7.5,2,0,0,NA,NA,0,0,0,-2.30258509299405
"3260","2015","PWR","83","1880",112.4,115.6,19.7,1,1,1,2,NA,0.0384615384615385,0,1,-1.97716269255942
"3261","2015","PWR","83","8347",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3262","2015","PWR","83","973",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"3263","2015","PWR","83","8342",116.4,119.5,20.5,1,1,1,2,NA,0,0,0,-2.30258509299405
"3264","2015","PWR","83","8344",125.5,130.5,19.6,1,1,1,0,NA,0.0384615384615385,0,1,-1.97716269255942
"3265","2015","PWR","83","8348",111.3,116.2,18,1,1,1,2,NA,NA,0,NA,NA
"3266","2015","PWR","83","8346",98.6,NA,9.1,1,0,1,NA,NA,0.05,0,1,-1.89711998488588
"3267","2015","PWR","83","974",111.6,116,11.6,1,1,1,2,NA,0,0,0,-2.30258509299405
"3268","2015","PWR","83","976",100.4,NA,9,1,0,1,NA,NA,0,0,0,-2.30258509299405
"3269","2015","PWR","83","975",99.6,NA,9.3,1,0,1,NA,NA,0,0,0,-2.30258509299405
"3270","2015","PWR","83","1007",77.5,NA,9.7,1,0,0,NA,NA,NA,0,NA,NA
